employee_name,product_name,category,date,subtotal,tax_amount,total_amount,payment_method,discount_amount,promo_name,quantity,price_per_unit
Frank,Croissant Hot Dog,Hot Foods,2025-01-10 21:19:54,3.0,0.19,3.19,Card,0.0,,1,3.0
Bob,Starbucks Mocha,Drinks,2025-01-10 14:39:32,2.0,0.12,2.12,Cash,0.0,,1,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-10 14:39:32,4.0,0.25,4.25,Cash,0.0,,4,1.0
Bob,Donut Odyssey,Donut,2025-01-10 14:39:32,4.0,0.25,4.25,Cash,0.0,,4,1.0
Bob,Ham and Cheese,Hot Foods,2025-01-10 14:39:32,9.0,0.56,9.56,Cash,0.0,,3,3.0
Grace,Coke,Drinks,2025-01-10 05:32:54,4.0,0.25,4.25,Card,0.0,,2,2.0
Grace,Donut Odyssey,Donut,2025-01-10 05:32:54,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Starbucks Mocha,Drinks,2025-01-10 05:32:54,8.0,0.5,8.5,Card,0.0,,4,2.0
Hannah,Starbucks Caramel,Drinks,2025-01-10 23:22:47,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Hannah,Starbucks Mocha,Drinks,2025-01-10 23:22:47,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Alice,Redbull,Drinks,2025-01-10 23:43:44,2.0,0.12,2.12,Card,0.0,,1,2.0
Alice,Biscuits,Hot Foods,2025-01-10 23:43:44,6.0,0.38,6.38,Card,0.0,,2,3.0
Alice,Blueberry,Donut,2025-01-10 23:43:44,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Coke,Drinks,2025-01-10 23:43:44,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Donut Odyssey,Donut,2025-01-10 06:25:14,3.0,0.19,3.19,Cash,0.0,,3,1.0
Bob,Strawberry,Donut,2025-01-10 06:25:14,4.0,0.25,4.25,Cash,0.0,,4,1.0
Bob,Chocolate Sprinkle,Donut,2025-01-10 06:25:14,3.0,0.19,3.19,Cash,0.0,,3,1.0
Hannah,Starbucks Caramel,Drinks,2025-01-10 10:57:06,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Hannah,Cinnamon Swirl,Donut,2025-01-10 10:57:06,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Hannah,Glaze Donut Hole,Donut,2025-01-10 10:57:06,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Hannah,Blueberry Donut Hole,Donut,2025-01-10 10:57:06,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Bob,Chocolate Sprinkle,Donut,2025-01-10 04:54:28,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Jalapeno Hot Dog,Hot Foods,2025-01-10 04:54:28,6.0,0.38,6.38,Card,0.0,,2,3.0
Bob,Coffee,Drinks,2025-01-10 04:54:28,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Boston Creme,Donut,2025-01-10 04:54:28,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Glaze,Donut,2025-01-10 04:54:28,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-10 02:58:57,1.0,0.06,1.06,Cash,0.0,,1,1.0
Charlie,Ham and Cheese,Hot Foods,2025-01-10 02:58:57,3.0,0.19,3.19,Cash,0.0,,1,3.0
Charlie,Daring Donut,Donut,2025-01-10 02:58:57,1.0,0.06,1.06,Cash,0.0,,1,1.0
Hannah,Croissant Hot Dog,Hot Foods,2025-01-10 09:12:14,12.0,0.75,12.75,Card,0.0,,4,3.0
Hannah,Jalapeno Hot Dog,Hot Foods,2025-01-10 09:12:14,12.0,0.75,12.75,Card,0.0,,4,3.0
Hannah,Small Hot Dog,Hot Foods,2025-01-10 09:12:14,12.0,0.75,12.75,Card,0.0,,4,3.0
Hannah,Coke,Drinks,2025-01-10 09:12:14,8.0,0.5,8.5,Card,0.0,,4,2.0
Hannah,Chocolate Sprinkle,Donut,2025-01-10 09:12:14,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Boston Creme,Donut,2025-01-10 12:28:34,1.0,0.06,1.06,Card,0.0,,1,1.0
Alice,Daring Donut,Donut,2025-01-10 12:28:34,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Boston Creme,Donut,2025-01-10 12:28:34,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Chocolate Sprinkle,Donut,2025-01-10 12:28:34,1.0,0.06,1.06,Card,0.0,,1,1.0
Alice,Tropicana,Drinks,2025-01-10 12:28:34,8.0,0.5,8.5,Card,0.0,,4,2.0
Bob,Chocolate,Donut,2025-01-10 10:01:49,3.0,0.19,3.19,Cash,0.0,,3,1.0
Frank,Chocolate Donut Hole,Donut,2025-01-10 03:22:56,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Boston Creme,Donut,2025-01-10 03:22:56,3.0,0.19,3.19,Card,0.0,,3,1.0
Charlie,Coke,Drinks,2025-01-10 16:25:55,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Hannah,Sprite,Drinks,2025-01-10 12:01:23,2.0,0.12,2.12,Card,0.0,,1,2.0
Hannah,Strawberry,Donut,2025-01-10 12:01:23,1.0,0.06,1.06,Card,0.0,,1,1.0
Hannah,Cinnamon Swirl,Donut,2025-01-10 12:01:23,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-10 02:43:53,6.0,0.38,6.38,Cash,6.0,WINTER SPECIAL,4,3.0
Alice,Frosted Donut,Donut,2025-01-10 02:43:53,0.5,0.03,0.53,Cash,0.5,WINTER SPECIAL,1,1.0
Frank,Donut Odyssey,Donut,2025-01-10 09:09:22,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Glaze Donut Hole,Donut,2025-01-10 09:09:22,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Jalapeno Hot Dog,Hot Foods,2025-01-10 09:09:22,9.0,0.56,9.56,Card,0.0,,3,3.0
Frank,Ham and Cheese,Hot Foods,2025-01-10 13:33:36,6.0,0.38,6.38,Card,0.0,,2,3.0
Frank,Glaze,Donut,2025-01-10 13:33:36,3.0,0.19,3.19,Card,0.0,,3,1.0
Frank,Cinnamon Swirl,Donut,2025-01-10 13:33:36,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Blueberry,Donut,2025-01-10 13:33:36,4.0,0.25,4.25,Card,0.0,,4,1.0
Hannah,Chocolate Sprinkle,Donut,2025-01-10 17:50:41,2.0,0.12,2.12,Card,0.0,,2,1.0
Hannah,Chocolate Donut Hole,Donut,2025-01-10 02:17:23,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Hannah,Biscuits,Hot Foods,2025-01-10 02:17:23,6.0,0.38,6.38,Card,6.0,WINTER SPECIAL,4,3.0
Frank,Biscuits,Hot Foods,2025-01-10 17:25:14,6.0,0.38,6.38,Card,3.0,BOGO,3,3.0
Frank,Small Hot Dog,Hot Foods,2025-01-10 17:25:14,6.0,0.38,6.38,Card,3.0,BOGO,3,3.0
Frank,Starbucks Caramel,Drinks,2025-01-10 17:25:14,6.0,0.38,6.38,Card,0.0,BOGO,3,2.0
Charlie,Blueberry Donut Hole,Donut,2025-01-10 00:07:11,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Charlie,Diet Coke,Drinks,2025-01-10 00:07:11,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Charlie,Daring Donut,Donut,2025-01-10 00:07:11,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Grace,Starbucks Caramel,Drinks,2025-01-11 12:27:00,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,1,2.0
Grace,Strawberry,Donut,2025-01-11 12:27:00,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Grace,Glaze Donut Hole,Donut,2025-01-11 12:27:00,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Frank,Biscuits,Hot Foods,2025-01-11 06:22:03,3.0,0.19,3.19,Card,0.0,,1,3.0
Frank,Cinnamon Swirl,Donut,2025-01-11 06:22:03,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Sprite,Drinks,2025-01-11 06:22:03,8.0,0.5,8.5,Card,0.0,,4,2.0
Frank,Chocolate,Donut,2025-01-11 06:22:03,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Chocolate Sprinkle,Donut,2025-01-11 01:58:06,1.5,0.09,1.59,Cash,1.5,WINTER SPECIAL,3,1.0
Bob,Chocolate Sprinkle,Donut,2025-01-11 01:10:33,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Chocolate Donut Hole,Donut,2025-01-11 08:21:57,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Chocolate Sprinkle,Donut,2025-01-11 08:21:57,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Donut Odyssey,Donut,2025-01-11 22:58:16,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Chocolate Donut Hole,Donut,2025-01-11 22:58:16,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Blueberry,Donut,2025-01-11 22:58:16,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Grace,Sprite,Drinks,2025-01-11 22:58:16,6.0,0.38,6.38,Card,0.0,BOGO,3,2.0
Grace,Blueberry Donut Hole,Donut,2025-01-11 00:54:30,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Grace,Coffee,Drinks,2025-01-11 00:54:30,4.0,0.25,4.25,Card,4.0,WINTER SPECIAL,4,2.0
Bob,Chocolate Sprinkle,Donut,2025-01-11 19:28:05,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Chocolate Donut Hole,Donut,2025-01-11 19:28:05,2.0,0.12,2.12,Card,0.0,,2,1.0
Grace,Frosted Donut Sprinkle,Donut,2025-01-11 00:51:42,4.0,0.25,4.25,Cash,0.0,,4,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-11 00:51:42,3.0,0.19,3.19,Cash,0.0,,3,1.0
Grace,Croissant Hot Dog,Hot Foods,2025-01-11 03:27:06,6.0,0.38,6.38,Card,0.0,,2,3.0
Grace,Biscuits,Hot Foods,2025-01-11 03:27:06,6.0,0.38,6.38,Card,0.0,,2,3.0
Alice,Ham and Cheese,Hot Foods,2025-01-11 20:49:13,3.0,0.19,3.19,Card,0.0,,1,3.0
Alice,Glaze Donut Hole,Donut,2025-01-11 20:49:13,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Boston Creme,Donut,2025-01-11 21:03:18,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Frank,Chocolate,Donut,2025-01-11 21:03:18,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Grace,Cinnamon Swirl,Donut,2025-01-11 15:17:22,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Daring Donut,Donut,2025-01-11 15:17:22,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Strawberry,Donut,2025-01-11 15:17:22,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Sprite,Drinks,2025-01-11 15:17:22,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Donut Odyssey,Donut,2025-01-11 15:17:22,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Blueberry Donut Hole,Donut,2025-01-11 12:58:25,0.5,0.03,0.53,Cash,0.5,WINTER SPECIAL,1,1.0
Hannah,Starbucks Mocha,Drinks,2025-01-11 11:01:37,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Starbucks Mocha,Drinks,2025-01-11 11:01:37,2.0,0.12,2.12,Card,0.0,,1,2.0
Hannah,Blueberry Donut Hole,Donut,2025-01-11 11:01:37,3.0,0.19,3.19,Card,0.0,,3,1.0
Hannah,Croissant Hot Dog,Hot Foods,2025-01-11 11:01:37,12.0,0.75,12.75,Card,0.0,,4,3.0
Hannah,Croissant Hot Dog,Hot Foods,2025-01-11 11:01:37,3.0,0.19,3.19,Card,0.0,,1,3.0
Alice,Sprite,Drinks,2025-01-11 08:28:21,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Alice,Sprite,Drinks,2025-01-11 08:28:21,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Alice,Cinnamon Swirl,Donut,2025-01-11 08:28:21,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Bob,Croissant Hot Dog,Hot Foods,2025-01-11 09:05:48,6.0,0.38,6.38,Card,6.0,BOGO,4,3.0
Bob,Chocolate Donut Hole,Donut,2025-01-11 09:05:48,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Bob,Frosted Donut,Donut,2025-01-11 09:05:48,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Bob,Glaze Donut Hole,Donut,2025-01-11 09:05:48,2.0,0.12,2.12,Card,1.0,BOGO,3,1.0
Bob,Boston Creme,Donut,2025-01-11 09:05:48,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Charlie,Blueberry Donut Hole,Donut,2025-01-11 18:49:03,4.0,0.25,4.25,Cash,0.0,,4,1.0
Charlie,Biscuits,Hot Foods,2025-01-11 18:49:03,9.0,0.56,9.56,Cash,0.0,,3,3.0
Charlie,Donut Odyssey,Donut,2025-01-11 18:49:03,2.0,0.12,2.12,Cash,0.0,,2,1.0
Alice,Croissant Hot Dog,Hot Foods,2025-01-11 01:35:05,9.0,0.56,9.56,Card,0.0,,3,3.0
Alice,Cinnamon Swirl,Donut,2025-01-11 01:35:05,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Biscuits,Hot Foods,2025-01-11 01:35:05,3.0,0.19,3.19,Card,0.0,,1,3.0
Grace,Croissant Hot Dog,Hot Foods,2025-01-11 16:40:16,3.0,0.19,3.19,Card,0.0,,1,3.0
Grace,Chocolate Sprinkle,Donut,2025-01-11 16:40:16,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Boston Creme,Donut,2025-01-11 16:40:16,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Chocolate Sprinkle,Donut,2025-01-11 17:25:39,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Donut Odyssey,Donut,2025-01-11 17:25:39,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Boston Creme,Donut,2025-01-11 17:25:39,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Chocolate,Donut,2025-01-11 00:50:42,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Daring Donut,Donut,2025-01-11 00:50:42,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Coke,Drinks,2025-01-11 00:50:42,6.0,0.38,6.38,Card,0.0,,3,2.0
Grace,Boston Creme,Donut,2025-01-11 00:50:42,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-11 00:50:42,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Tropicana,Drinks,2025-01-11 20:09:55,2.0,0.12,2.12,Card,0.0,BOGO,1,2.0
Grace,Blueberry,Donut,2025-01-11 20:09:55,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Grace,Jalapeno Hot Dog,Hot Foods,2025-01-11 20:09:55,3.0,0.19,3.19,Card,3.0,BOGO,2,3.0
Grace,Coffee,Drinks,2025-01-11 20:09:55,8.0,0.5,8.5,Card,0.0,BOGO,4,2.0
Frank,Cinnamon Swirl,Donut,2025-01-11 09:30:59,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Frank,Sprite,Drinks,2025-01-11 16:53:15,6.0,0.38,6.38,Card,0.0,,3,2.0
Frank,Redbull,Drinks,2025-01-11 16:53:15,8.0,0.5,8.5,Card,0.0,,4,2.0
Frank,Boston Creme,Donut,2025-01-11 16:53:15,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Cinnamon Swirl,Donut,2025-01-11 16:53:15,3.0,0.19,3.19,Card,0.0,,3,1.0
Frank,Redbull,Drinks,2025-01-11 16:53:15,6.0,0.38,6.38,Card,0.0,,3,2.0
Grace,Blueberry Donut Hole,Donut,2025-01-11 00:17:36,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Strawberry,Donut,2025-01-11 00:17:36,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Donut Odyssey,Donut,2025-01-11 00:17:36,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Biscuits,Hot Foods,2025-01-11 00:17:36,9.0,0.56,9.56,Card,0.0,,3,3.0
Grace,Frosted Donut Sprinkle,Donut,2025-01-11 00:17:36,1.0,0.06,1.06,Card,0.0,,1,1.0
Hannah,Glaze Donut Hole,Donut,2025-01-11 01:38:09,1.0,0.06,1.06,Cash,0.0,,1,1.0
Hannah,Biscuits,Hot Foods,2025-01-11 01:38:09,12.0,0.75,12.75,Cash,0.0,,4,3.0
Hannah,Diet Coke,Drinks,2025-01-11 01:38:09,8.0,0.5,8.5,Cash,0.0,,4,2.0
Hannah,Sprite,Drinks,2025-01-11 01:38:09,2.0,0.12,2.12,Cash,0.0,,1,2.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-11 15:19:25,3.0,0.19,3.19,Card,3.0,BOGO,2,3.0
Alice,Frosted Donut Sprinkle,Donut,2025-01-11 15:19:25,1.0,0.06,1.06,Card,0.0,BOGO,1,1.0
Alice,Glaze Donut Hole,Donut,2025-01-11 15:19:25,1.0,0.06,1.06,Card,1.0,BOGO,2,1.0
Charlie,Coke,Drinks,2025-01-11 21:33:06,6.0,0.38,6.38,Cash,0.0,,3,2.0
Charlie,Starbucks Caramel,Drinks,2025-01-11 21:33:06,2.0,0.12,2.12,Cash,0.0,,1,2.0
Charlie,Donut Odyssey,Donut,2025-01-11 21:33:06,2.0,0.12,2.12,Cash,0.0,,2,1.0
Charlie,Donut Odyssey,Donut,2025-01-11 21:33:06,3.0,0.19,3.19,Cash,0.0,,3,1.0
Charlie,Tropicana,Drinks,2025-01-11 21:33:06,6.0,0.38,6.38,Cash,0.0,,3,2.0
Charlie,Biscuits,Hot Foods,2025-01-11 14:21:58,3.0,0.19,3.19,Card,0.0,,1,3.0
Charlie,Small Hot Dog,Hot Foods,2025-01-11 14:21:58,3.0,0.19,3.19,Card,0.0,,1,3.0
Charlie,Starbucks Caramel,Drinks,2025-01-11 14:21:58,2.0,0.12,2.12,Card,0.0,,1,2.0
Charlie,Chocolate Donut Hole,Donut,2025-01-11 14:21:58,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Croissant Hot Dog,Hot Foods,2025-01-11 20:58:04,3.0,0.19,3.19,Card,3.0,BOGO,2,3.0
Alice,Coke,Drinks,2025-01-11 20:58:04,4.0,0.25,4.25,Card,0.0,BOGO,2,2.0
Alice,Chocolate Sprinkle,Donut,2025-01-11 20:58:04,2.0,0.12,2.12,Card,2.0,BOGO,4,1.0
Alice,Biscuits,Hot Foods,2025-01-11 20:58:04,6.0,0.38,6.38,Card,6.0,BOGO,4,3.0
Bob,Diet Coke,Drinks,2025-01-11 01:12:53,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Biscuits,Hot Foods,2025-01-11 01:12:53,9.0,0.56,9.56,Card,0.0,,3,3.0
Bob,Tropicana,Drinks,2025-01-11 01:12:53,6.0,0.38,6.38,Card,0.0,,3,2.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-11 01:12:53,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Redbull,Drinks,2025-01-11 01:12:53,6.0,0.38,6.38,Card,0.0,,3,2.0
Frank,Frosted Donut Sprinkle,Donut,2025-01-11 17:57:51,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Daring Donut,Donut,2025-01-11 17:57:51,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Chocolate,Donut,2025-01-11 17:57:51,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Glaze,Donut,2025-01-11 17:57:51,3.0,0.19,3.19,Card,0.0,,3,1.0
Charlie,Cinnamon Swirl,Donut,2025-01-11 07:52:55,2.0,0.12,2.12,Card,2.0,WINTER SPECIAL,4,1.0
Charlie,Ham and Cheese,Hot Foods,2025-01-11 07:52:55,4.5,0.28,4.78,Card,4.5,WINTER SPECIAL,3,3.0
Charlie,Donut Odyssey,Donut,2025-01-11 07:52:55,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Alice,Blueberry Donut Hole,Donut,2025-01-11 09:38:11,4.0,0.25,4.25,Card,0.0,,4,1.0
Alice,Blueberry Donut Hole,Donut,2025-01-11 09:38:11,2.0,0.12,2.12,Card,0.0,,2,1.0
Alice,Sprite,Drinks,2025-01-11 09:38:11,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Coffee,Drinks,2025-01-11 09:38:11,4.0,0.25,4.25,Card,0.0,,2,2.0
Hannah,Chocolate,Donut,2025-01-11 10:06:28,2.0,0.12,2.12,Cash,0.0,,2,1.0
Hannah,Biscuits,Hot Foods,2025-01-11 10:06:28,9.0,0.56,9.56,Cash,0.0,,3,3.0
Hannah,Redbull,Drinks,2025-01-11 23:30:16,4.0,0.25,4.25,Card,4.0,WINTER SPECIAL,4,2.0
Grace,Coffee,Drinks,2025-01-11 08:06:15,6.0,0.38,6.38,Card,0.0,,3,2.0
Grace,Diet Coke,Drinks,2025-01-11 08:06:15,2.0,0.12,2.12,Card,0.0,,1,2.0
Grace,Diet Coke,Drinks,2025-01-11 08:06:15,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Coke,Drinks,2025-01-11 09:12:11,8.0,0.5,8.5,Cash,0.0,,4,2.0
Grace,Glaze Donut Hole,Donut,2025-01-11 09:12:11,4.0,0.25,4.25,Cash,0.0,,4,1.0
Grace,Blueberry Donut Hole,Donut,2025-01-11 09:12:11,1.0,0.06,1.06,Cash,0.0,,1,1.0
Grace,Starbucks Mocha,Drinks,2025-01-11 09:12:11,2.0,0.12,2.12,Cash,0.0,,1,2.0
Grace,Jalapeno Hot Dog,Hot Foods,2025-01-11 09:12:11,3.0,0.19,3.19,Cash,0.0,,1,3.0
Alice,Jalapeno Hot Dog,Hot Foods,2025-01-11 11:57:34,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,1,3.0
Alice,Daring Donut,Donut,2025-01-11 11:57:34,0.5,0.03,0.53,Card,0.5,WINTER SPECIAL,1,1.0
Alice,Blueberry Donut Hole,Donut,2025-01-11 11:57:34,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Alice,Blueberry,Donut,2025-01-11 11:57:34,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,2,1.0
Alice,Coke,Drinks,2025-01-11 11:57:34,1.0,0.06,1.06,Card,1.0,WINTER SPECIAL,1,2.0
Grace,Glaze,Donut,2025-01-11 21:46:04,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Chocolate Donut Hole,Donut,2025-01-11 21:46:04,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Sprite,Drinks,2025-01-11 21:46:04,8.0,0.5,8.5,Card,0.0,,4,2.0
Grace,Jalapeno Hot Dog,Hot Foods,2025-01-11 21:46:04,9.0,0.56,9.56,Card,0.0,,3,3.0
Frank,Biscuits,Hot Foods,2025-01-11 18:02:22,6.0,0.38,6.38,Cash,0.0,,2,3.0
Frank,Frosted Donut Sprinkle,Donut,2025-01-11 18:02:22,2.0,0.12,2.12,Cash,0.0,,2,1.0
Charlie,Small Hot Dog,Hot Foods,2025-01-11 02:57:59,12.0,0.75,12.75,Cash,0.0,,4,3.0
Charlie,Biscuits,Hot Foods,2025-01-11 02:57:59,9.0,0.56,9.56,Cash,0.0,,3,3.0
Charlie,Coffee,Drinks,2025-01-11 02:57:59,6.0,0.38,6.38,Cash,0.0,,3,2.0
Bob,Chocolate Donut Hole,Donut,2025-01-11 19:38:24,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Alice,Starbucks Mocha,Drinks,2025-01-11 20:15:23,6.0,0.38,6.38,Card,0.0,,3,2.0
Alice,Coffee,Drinks,2025-01-11 20:15:23,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Coke,Drinks,2025-01-11 20:15:23,4.0,0.25,4.25,Card,0.0,,2,2.0
Alice,Chocolate Donut Hole,Donut,2025-01-11 20:15:23,2.0,0.12,2.12,Card,0.0,,2,1.0
Charlie,Coke,Drinks,2025-01-11 04:13:52,8.0,0.5,8.5,Card,0.0,,4,2.0
Charlie,Starbucks Mocha,Drinks,2025-01-11 04:13:52,8.0,0.5,8.5,Card,0.0,,4,2.0
Charlie,Strawberry,Donut,2025-01-11 04:13:52,4.0,0.25,4.25,Card,0.0,,4,1.0
Charlie,Jalapeno Hot Dog,Hot Foods,2025-01-11 04:13:52,9.0,0.56,9.56,Card,0.0,,3,3.0
Charlie,Glaze,Donut,2025-01-11 04:13:52,1.0,0.06,1.06,Card,0.0,,1,1.0
Bob,Biscuits,Hot Foods,2025-01-11 17:20:56,9.0,0.56,9.56,Cash,0.0,,3,3.0
Bob,Frosted Donut Sprinkle,Donut,2025-01-11 17:20:56,4.0,0.25,4.25,Cash,0.0,,4,1.0
Hannah,Tropicana,Drinks,2025-01-11 22:25:52,8.0,0.5,8.5,Card,0.0,,4,2.0
Charlie,Small Hot Dog,Hot Foods,2025-01-11 07:06:33,12.0,0.75,12.75,Card,0.0,,4,3.0
Charlie,Strawberry,Donut,2025-01-11 07:06:33,1.0,0.06,1.06,Card,0.0,,1,1.0
Charlie,Starbucks Mocha,Drinks,2025-01-11 07:06:33,4.0,0.25,4.25,Card,0.0,,2,2.0
Charlie,Glaze Donut Hole,Donut,2025-01-11 07:06:33,4.0,0.25,4.25,Card,0.0,,4,1.0
Bob,Daring Donut,Donut,2025-01-11 16:11:05,2.0,0.12,2.12,Card,0.0,,2,1.0
Bob,Glaze Donut Hole,Donut,2025-01-11 16:11:05,3.0,0.19,3.19,Card,0.0,,3,1.0
Bob,Coffee,Drinks,2025-01-11 16:11:05,2.0,0.12,2.12,Card,0.0,,1,2.0
Frank,Biscuits,Hot Foods,2025-01-11 23:24:15,12.0,0.75,12.75,Card,0.0,,4,3.0
Frank,Starbucks Caramel,Drinks,2025-01-11 23:24:15,4.0,0.25,4.25,Card,0.0,,2,2.0
Frank,Frosted Donut Sprinkle,Donut,2025-01-11 23:24:15,4.0,0.25,4.25,Card,0.0,,4,1.0
Frank,Chocolate Donut Hole,Donut,2025-01-11 23:24:15,2.0,0.12,2.12,Card,0.0,,2,1.0
Frank,Tropicana,Drinks,2025-01-11 08:27:16,4.0,0.25,4.25,Card,0.0,,2,2.0
Frank,Frosted Donut,Donut,2025-01-11 08:27:16,1.0,0.06,1.06,Card,0.0,,1,1.0
Frank,Starbucks Mocha,Drinks,2025-01-11 08:27:16,6.0,0.38,6.38,Card,0.0,,3,2.0
Hannah,Coke,Drinks,2025-01-11 17:34:49,3.0,0.19,3.19,Card,3.0,WINTER SPECIAL,3,2.0
Hannah,Chocolate,Donut,2025-01-11 17:34:49,1.5,0.09,1.59,Card,1.5,WINTER SPECIAL,3,1.0
Grace,Donut Odyssey,Donut,2025-01-11 07:50:17,4.0,0.25,4.25,Card,0.0,,4,1.0
Grace,Frosted Donut,Donut,2025-01-11 07:50:17,1.0,0.06,1.06,Card,0.0,,1,1.0
Grace,Daring Donut,Donut,2025-01-11 07:50:17,2.0,0.12,2.12,Card,0.0,,2,1.0
Grace,Chocolate Donut Hole,Donut,2025-01-11 07:50:17,3.0,0.19,3.19,Card,0.0,,3,1.0
Grace,Boston Creme,Donut,2025-01-11 07:50:17,4.0,0.25,4.25,Card,0.0,,4,1.0
